"","Atoll","IslandArea"
"773","Rangiroa",0.077438901074
"774","Rangiroa",0.00507500456343
"775","Rangiroa",0.00744889129135
"776","Rangiroa",0.131353861244
"777","Rangiroa",0.0325517904435
"778","Rangiroa",0.074299583364
"779","Rangiroa",0.102237008054
"780","Rangiroa",0.17436250224
"781","Rangiroa",0.136453271424
"782","Rangiroa",0.978555241333
"783","Rangiroa",0.00486183826848
"784","Rangiroa",0.00867266563722
"785","Rangiroa",0.583327899123
"786","Rangiroa",0.0981452682911
"787","Rangiroa",0.04349318878
"788","Rangiroa",0.439037744732
"789","Rangiroa",0.412635546383
"790","Rangiroa",0.00507544248712
"791","Rangiroa",0.00661129787163
"792","Rangiroa",0.0554493571173
"793","Rangiroa",0.00429689080025
"794","Rangiroa",0.0302613035225
"795","Rangiroa",0.0195412038641
"796","Rangiroa",0.015704499966
"797","Rangiroa",0.0278013136112
"798","Rangiroa",0.00368577455123
"799","Rangiroa",0.00653401135761
"800","Rangiroa",0.00490543562393
"801","Rangiroa",0.689600322817
"802","Rangiroa",0.0668461637244
"803","Rangiroa",0.0537230809748
"804","Rangiroa",0.00382271823899
"805","Rangiroa",0.00655478508257
"806","Rangiroa",0.0538338571171
"807","Rangiroa",0.00664947251952
"808","Rangiroa",0.00515592956475
"809","Rangiroa",0.513143749359
"810","Rangiroa",0.00926160387887
"811","Rangiroa",0.247083987255
"812","Rangiroa",0.0185283884174
"813","Rangiroa",0.0423752401972
"814","Rangiroa",0.10838645769
"815","Rangiroa",0.0272255364023
"816","Rangiroa",0.0049632263637
"817","Rangiroa",0.00745125987928
"818","Rangiroa",0.0075952241725
"819","Rangiroa",0.00825699031354
"820","Rangiroa",0.00418591184903
"821","Rangiroa",0.00984324655682
"822","Rangiroa",0.00508444038585
"823","Rangiroa",0.00418121532827
"824","Rangiroa",0.0049561859114
"825","Rangiroa",0.00942709532514
"826","Rangiroa",0.00742139510426
"827","Rangiroa",0.0105318748869
"828","Rangiroa",0.0585805701643
"829","Rangiroa",0.00418053413865
"830","Rangiroa",0.00418020403363
"831","Rangiroa",0.00417884193352
"832","Rangiroa",0.00421453523208
"833","Rangiroa",0.00475056544985
"834","Rangiroa",0.00826097052518
"835","Rangiroa",0.00515953626427
"836","Rangiroa",0.0324353196675
"837","Rangiroa",0.0269269045448
"838","Rangiroa",0.0139274054384
"839","Rangiroa",0.00570187029769
"840","Rangiroa",0.0066910351358
"841","Rangiroa",0.00507450973988
"842","Rangiroa",0.0050745268576
"843","Rangiroa",0.00976841682082
"844","Rangiroa",0.00464959347911
"845","Rangiroa",0.0119023771325
"846","Rangiroa",0.00508261796402
"847","Rangiroa",0.00490270610459
"848","Rangiroa",0.0044979680194
"849","Rangiroa",0.00715370949188
"850","Rangiroa",0.0068871700018
"851","Rangiroa",0.0237112444303
"852","Rangiroa",0.00409285114342
"853","Rangiroa",0.00408308745827
"854","Rangiroa",0.00981044024858
"855","Rangiroa",0.00841488120354
"856","Rangiroa",0.00600085858885
