"","Atoll_Island","Species","Census","Value.high.nn","Value.low.nn","Size_Ha","Season.length","Mass","Defecation.rate","NitrogenInput.Current","NitrogenInput.high.nn","NitrogenInput.low.nn"
"659","Salomon_Islands_Sel","Sterna_sumatrana",0,0,0,2,46,0.104,5.80891860570945,0,0,0
"660","Salomon_Islands_Poule","Sterna_sumatrana",0,0,0,0.5,46,0.104,5.80891860570945,0,0,0
"661","Diego_Garcia_Diego_Garcia","Sternula_albifrons",5,5,5,2719.5,44.5,0.055,3.8885956125497,0.0000575853895224886,0.0000575853895224886,0.0000575853895224886
"662","Diego_Garcia_West_Island","Sternula_albifrons",0,0,0,2,44.5,0.055,3.8885956125497,0,0,0
"663","Diego_Garcia_Middle_Island","Sternula_albifrons",0,0,0,5,44.5,0.055,3.8885956125497,0,0,0
"664","Diego_Garcia_East_Island","Sternula_albifrons",0,0,0,7.5,44.5,0.055,3.8885956125497,0,0,0
"665","Egmont_Islands_Sudest_complex","Sternula_albifrons",0,0,0,NA,44.5,0.055,3.8885956125497,NA,NA,NA
"666","Egmont_Islands_Lubine_complex","Sternula_albifrons",0,0,0,NA,44.5,0.055,3.8885956125497,NA,NA,NA
"667","Great_Chagos_Bank_Danger","Sternula_albifrons",0,0,0,66,44.5,0.055,3.8885956125497,0,0,0
"668","Great_Chagos_Bank_Sea_Cow","Sternula_albifrons",0,0,0,18,44.5,0.055,3.8885956125497,0,0,0
"669","Great_Chagos_Bank_Eagle_Island","Sternula_albifrons",0,0,0,243.5,44.5,0.055,3.8885956125497,0,0,0
"670","Great_Chagos_Bank_North_Brother","Sternula_albifrons",0,0,0,6,44.5,0.055,3.8885956125497,0,0,0
"671","Great_Chagos_Bank_Middle_Brother","Sternula_albifrons",0,0,0,8,44.5,0.055,3.8885956125497,0,0,0
"672","Great_Chagos_Bank_Resurgent","Sternula_albifrons",0,0,0,0.5,44.5,0.055,3.8885956125497,0,0,0
"673","Great_Chagos_Bank_South_Brother","Sternula_albifrons",0,0,0,23,44.5,0.055,3.8885956125497,0,0,0
"674","Great_Chagos_Bank_Nelson's_Island","Sternula_albifrons",0,0,0,81,44.5,0.055,3.8885956125497,0,0,0
"675","Peros_Banhos_Coin","Sternula_albifrons",0,0,0,127.5,44.5,0.055,3.8885956125497,0,0,0
"676","Peros_Banhos_Anglaise","Sternula_albifrons",0,0,0,NA,44.5,0.055,3.8885956125497,NA,NA,NA
"677","Peros_Banhos_Monpatre_complex","Sternula_albifrons",0,0,0,4.5,44.5,0.055,3.8885956125497,0,0,0
"678","Peros_Banhos_Poule","Sternula_albifrons",0,0,0,108,44.5,0.055,3.8885956125497,0,0,0
"679","Peros_Banhos_Petit_Souer","Sternula_albifrons",0,0,0,41.5,44.5,0.055,3.8885956125497,0,0,0
"680","Peros_Banhos_Grand_Souer","Sternula_albifrons",0,0,0,64,44.5,0.055,3.8885956125497,0,0,0
"681","Peros_Banhos_Finon","Sternula_albifrons",0,0,0,1,44.5,0.055,3.8885956125497,0,0,0
"682","Peros_Banhos_Verte","Sternula_albifrons",0,0,0,3,44.5,0.055,3.8885956125497,0,0,0
"683","Peros_Banhos_Unnamed_Burtle","Sternula_albifrons",0,0,0,2,44.5,0.055,3.8885956125497,0,0,0
"684","Peros_Banhos_Manon","Sternula_albifrons",0,0,0,2,44.5,0.055,3.8885956125497,0,0,0
"685","Peros_Banhos_Pierre","Sternula_albifrons",0,0,0,150,44.5,0.055,3.8885956125497,0,0,0
"686","Peros_Banhos_Petite_Mapou","Sternula_albifrons",0,0,0,10,44.5,0.055,3.8885956125497,0,0,0
"687","Peros_Banhos_Grande_Mapou","Sternula_albifrons",0,0,0,19.5,44.5,0.055,3.8885956125497,0,0,0
"688","Peros_Banhos_Diamant","Sternula_albifrons",0,0,0,88.5,44.5,0.055,3.8885956125497,0,0,0
"689","Peros_Banhos_Passe","Sternula_albifrons",0,0,0,22.5,44.5,0.055,3.8885956125497,0,0,0
"690","Peros_Banhos_Moresby","Sternula_albifrons",0,0,0,43.5,44.5,0.055,3.8885956125497,0,0,0
"691","Peros_Banhos_Saint_Brandon","Sternula_albifrons",0,0,0,0.5,44.5,0.055,3.8885956125497,0,0,0
"692","Peros_Banhos_Parasol","Sternula_albifrons",0,0,0,7.5,44.5,0.055,3.8885956125497,0,0,0
"693","Peros_Banhos_Longue","Sternula_albifrons",0,0,0,25.5,44.5,0.055,3.8885956125497,0,0,0
"694","Peros_Banhos_Grand_Bois_Mangue","Sternula_albifrons",0,0,0,14.5,44.5,0.055,3.8885956125497,0,0,0
"695","Peros_Banhos_Petite_Bois_Mangue","Sternula_albifrons",0,0,0,8.5,44.5,0.055,3.8885956125497,0,0,0
"696","Peros_Banhos_Manoel","Sternula_albifrons",0,0,0,50,44.5,0.055,3.8885956125497,0,0,0
"697","Peros_Banhos_Unnamed_Marlin","Sternula_albifrons",0,0,0,0.25,44.5,0.055,3.8885956125497,0,0,0
"698","Peros_Banhos_Yeye","Sternula_albifrons",0,0,0,58.5,44.5,0.055,3.8885956125497,0,0,0
"699","Peros_Banhos_Petite_Coquillage","Sternula_albifrons",0,0,0,17,44.5,0.055,3.8885956125497,0,0,0
"700","Peros_Banhos_Grand_Coquillage","Sternula_albifrons",0,0,0,21,44.5,0.055,3.8885956125497,0,0,0
"701","Peros_Banhos_Coin_de_Mire","Sternula_albifrons",0,0,0,0.5,44.5,0.055,3.8885956125497,0,0,0
"702","Peros_Banhos_Vache_Marine","Sternula_albifrons",0,0,0,8,44.5,0.055,3.8885956125497,0,0,0
"703","Peros_Banhos_Fouquet","Sternula_albifrons",0,0,0,2,44.5,0.055,3.8885956125497,0,0,0
"704","Peros_Banhos_Mapou_de_Coin","Sternula_albifrons",0,0,0,2,44.5,0.055,3.8885956125497,0,0,0
"705","Salomon_Islands_Boddam","Sternula_albifrons",0,0,0,108.5,44.5,0.055,3.8885956125497,0,0,0
"706","Salomon_Islands_Diable","Sternula_albifrons",0,0,0,0.5,44.5,0.055,3.8885956125497,0,0,0
"707","Salomon_Islands_Anglaise","Sternula_albifrons",0,0,0,75.5,44.5,0.055,3.8885956125497,0,0,0
"708","Salomon_Islands_Passe","Sternula_albifrons",0,0,0,26,44.5,0.055,3.8885956125497,0,0,0
"709","Salomon_Islands_Mapou","Sternula_albifrons",0,0,0,4,44.5,0.055,3.8885956125497,0,0,0
"710","Salomon_Islands_Takamaka","Sternula_albifrons",0,0,0,44,44.5,0.055,3.8885956125497,0,0,0
"711","Salomon_Islands_Fouquet","Sternula_albifrons",0,0,0,39.5,44.5,0.055,3.8885956125497,0,0,0
"712","Salomon_Islands_Sepulture","Sternula_albifrons",0,0,0,0.5,44.5,0.055,3.8885956125497,0,0,0
"713","Salomon_Islands_Jacobin","Sternula_albifrons",0,0,0,1.5,44.5,0.055,3.8885956125497,0,0,0
"714","Salomon_Islands_Sel","Sternula_albifrons",0,0,0,2,44.5,0.055,3.8885956125497,0,0,0
"715","Salomon_Islands_Poule","Sternula_albifrons",0,0,0,0.5,44.5,0.055,3.8885956125497,0,0,0
"716","Diego_Garcia_Diego_Garcia","Onychoprion_anaethetus",0,0,0,2719.5,82,0.14,7.00527114884788,0,0,0
"717","Diego_Garcia_West_Island","Onychoprion_anaethetus",8,8,8,2,82,0.14,7.00527114884788,0.415888937564801,0.415888937564801,0.415888937564801
"718","Diego_Garcia_Middle_Island","Onychoprion_anaethetus",0,0,0,5,82,0.14,7.00527114884788,0,0,0
"719","Diego_Garcia_East_Island","Onychoprion_anaethetus",0,0,0,7.5,82,0.14,7.00527114884788,0,0,0
"720","Egmont_Islands_Sudest_complex","Onychoprion_anaethetus",0,0,0,NA,82,0.14,7.00527114884788,NA,NA,NA
"721","Egmont_Islands_Lubine_complex","Onychoprion_anaethetus",0,0,0,NA,82,0.14,7.00527114884788,NA,NA,NA
"722","Great_Chagos_Bank_Danger","Onychoprion_anaethetus",0,0,0,66,82,0.14,7.00527114884788,0,0,0
"723","Great_Chagos_Bank_Sea_Cow","Onychoprion_anaethetus",11,11,11,18,82,0.14,7.00527114884788,0.0635385876835113,0.0635385876835113,0.0635385876835113
"724","Great_Chagos_Bank_Eagle_Island","Onychoprion_anaethetus",0,0,0,243.5,82,0.14,7.00527114884788,0,0,0
"725","Great_Chagos_Bank_North_Brother","Onychoprion_anaethetus",6,6,6,6,82,0.14,7.00527114884788,0.1039722343912,0.1039722343912,0.1039722343912
"726","Great_Chagos_Bank_Middle_Brother","Onychoprion_anaethetus",0,0,0,8,82,0.14,7.00527114884788,0,0,0
"727","Great_Chagos_Bank_Resurgent","Onychoprion_anaethetus",4,4,4,0.5,82,0.14,7.00527114884788,0.831777875129602,0.831777875129602,0.831777875129602
"728","Great_Chagos_Bank_South_Brother","Onychoprion_anaethetus",2,2,2,23,82,0.14,7.00527114884788,0.00904106386010437,0.00904106386010437,0.00904106386010437
"729","Great_Chagos_Bank_Nelson's_Island","Onychoprion_anaethetus",9,9,9,81,82,0.14,7.00527114884788,0.0115524704879111,0.0115524704879111,0.0115524704879111
"730","Peros_Banhos_Coin","Onychoprion_anaethetus",0,0,0,127.5,82,0.14,7.00527114884788,0,0,0
"731","Peros_Banhos_Anglaise","Onychoprion_anaethetus",0,0,0,NA,82,0.14,7.00527114884788,NA,NA,NA
"732","Peros_Banhos_Monpatre_complex","Onychoprion_anaethetus",0,0,0,4.5,82,0.14,7.00527114884788,0,0,0
"733","Peros_Banhos_Poule","Onychoprion_anaethetus",0,0,0,108,82,0.14,7.00527114884788,0,0,0
"734","Peros_Banhos_Petit_Souer","Onychoprion_anaethetus",0,0,0,41.5,82,0.14,7.00527114884788,0,0,0
"735","Peros_Banhos_Grand_Souer","Onychoprion_anaethetus",0,0,0,64,82,0.14,7.00527114884788,0,0,0
"736","Peros_Banhos_Finon","Onychoprion_anaethetus",0,0,0,1,82,0.14,7.00527114884788,0,0,0
"737","Peros_Banhos_Verte","Onychoprion_anaethetus",0,0,0,3,82,0.14,7.00527114884788,0,0,0
"738","Peros_Banhos_Unnamed_Burtle","Onychoprion_anaethetus",0,0,0,2,82,0.14,7.00527114884788,0,0,0
"739","Peros_Banhos_Manon","Onychoprion_anaethetus",0,0,0,2,82,0.14,7.00527114884788,0,0,0
"740","Peros_Banhos_Pierre","Onychoprion_anaethetus",0,0,0,150,82,0.14,7.00527114884788,0,0,0
"741","Peros_Banhos_Petite_Mapou","Onychoprion_anaethetus",0,0,0,10,82,0.14,7.00527114884788,0,0,0
"742","Peros_Banhos_Grande_Mapou","Onychoprion_anaethetus",0,0,0,19.5,82,0.14,7.00527114884788,0,0,0
"743","Peros_Banhos_Diamant","Onychoprion_anaethetus",0,0,0,88.5,82,0.14,7.00527114884788,0,0,0
"744","Peros_Banhos_Passe","Onychoprion_anaethetus",0,0,0,22.5,82,0.14,7.00527114884788,0,0,0
"745","Peros_Banhos_Moresby","Onychoprion_anaethetus",0,0,0,43.5,82,0.14,7.00527114884788,0,0,0
"746","Peros_Banhos_Saint_Brandon","Onychoprion_anaethetus",0,0,0,0.5,82,0.14,7.00527114884788,0,0,0
"747","Peros_Banhos_Parasol","Onychoprion_anaethetus",3,3,3,7.5,82,0.14,7.00527114884788,0.0415888937564801,0.0415888937564801,0.0415888937564801
"748","Peros_Banhos_Longue","Onychoprion_anaethetus",0,0,0,25.5,82,0.14,7.00527114884788,0,0,0
"749","Peros_Banhos_Grand_Bois_Mangue","Onychoprion_anaethetus",0,0,0,14.5,82,0.14,7.00527114884788,0,0,0
"750","Peros_Banhos_Petite_Bois_Mangue","Onychoprion_anaethetus",0,0,0,8.5,82,0.14,7.00527114884788,0,0,0
"751","Peros_Banhos_Manoel","Onychoprion_anaethetus",0,0,0,50,82,0.14,7.00527114884788,0,0,0
"752","Peros_Banhos_Unnamed_Marlin","Onychoprion_anaethetus",0,0,0,0.25,82,0.14,7.00527114884788,0,0,0
"753","Peros_Banhos_Yeye","Onychoprion_anaethetus",0,0,0,58.5,82,0.14,7.00527114884788,0,0,0
"754","Peros_Banhos_Petite_Coquillage","Onychoprion_anaethetus",0,0,0,17,82,0.14,7.00527114884788,0,0,0
"755","Peros_Banhos_Grand_Coquillage","Onychoprion_anaethetus",2,2,2,21,82,0.14,7.00527114884788,0.0099021175610667,0.0099021175610667,0.0099021175610667
"756","Peros_Banhos_Coin_de_Mire","Onychoprion_anaethetus",21,21,21,0.5,82,0.14,7.00527114884788,4.36683384443041,4.36683384443041,4.36683384443041
"757","Peros_Banhos_Vache_Marine","Onychoprion_anaethetus",0,0,0,8,82,0.14,7.00527114884788,0,0,0
"758","Peros_Banhos_Fouquet","Onychoprion_anaethetus",0,0,0,2,82,0.14,7.00527114884788,0,0,0
"759","Peros_Banhos_Mapou_de_Coin","Onychoprion_anaethetus",0,0,0,2,82,0.14,7.00527114884788,0,0,0
"760","Salomon_Islands_Boddam","Onychoprion_anaethetus",0,0,0,108.5,82,0.14,7.00527114884788,0,0,0
"761","Salomon_Islands_Diable","Onychoprion_anaethetus",0,0,0,0.5,82,0.14,7.00527114884788,0,0,0
"762","Salomon_Islands_Anglaise","Onychoprion_anaethetus",0,0,0,75.5,82,0.14,7.00527114884788,0,0,0
"763","Salomon_Islands_Passe","Onychoprion_anaethetus",0,0,0,26,82,0.14,7.00527114884788,0,0,0
"764","Salomon_Islands_Mapou","Onychoprion_anaethetus",0,0,0,4,82,0.14,7.00527114884788,0,0,0
"765","Salomon_Islands_Takamaka","Onychoprion_anaethetus",0,0,0,44,82,0.14,7.00527114884788,0,0,0
"766","Salomon_Islands_Fouquet","Onychoprion_anaethetus",0,0,0,39.5,82,0.14,7.00527114884788,0,0,0
"767","Salomon_Islands_Sepulture","Onychoprion_anaethetus",0,0,0,0.5,82,0.14,7.00527114884788,0,0,0
"768","Salomon_Islands_Jacobin","Onychoprion_anaethetus",0,0,0,1.5,82,0.14,7.00527114884788,0,0,0
"769","Salomon_Islands_Sel","Onychoprion_anaethetus",0,0,0,2,82,0.14,7.00527114884788,0,0,0
"770","Salomon_Islands_Poule","Onychoprion_anaethetus",0,0,0,0.5,82,0.14,7.00527114884788,0,0,0
"771","Diego_Garcia_Diego_Garcia","Onychoprion_fuscatus",0,0,0,2719.5,106,0.185,8.34992311049587,0,0,0
"772","Diego_Garcia_West_Island","Onychoprion_fuscatus",0,0,0,2,106,0.185,8.34992311049587,0,0,0
"773","Diego_Garcia_Middle_Island","Onychoprion_fuscatus",0,0,0,5,106,0.185,8.34992311049587,0,0,0
"774","Diego_Garcia_East_Island","Onychoprion_fuscatus",0,0,0,7.5,106,0.185,8.34992311049587,0,0,0
"775","Egmont_Islands_Sudest_complex","Onychoprion_fuscatus",0,0,0,NA,106,0.185,8.34992311049587,NA,NA,NA
"776","Egmont_Islands_Lubine_complex","Onychoprion_fuscatus",0,0,0,NA,106,0.185,8.34992311049587,NA,NA,NA
"777","Great_Chagos_Bank_Danger","Onychoprion_fuscatus",0,0,0,66,106,0.185,8.34992311049587,0,0,0
"778","Great_Chagos_Bank_Sea_Cow","Onychoprion_fuscatus",0,0,0,18,106,0.185,8.34992311049587,0,0,0
"779","Great_Chagos_Bank_Eagle_Island","Onychoprion_fuscatus",0,7224.59765350557,23725.5438700341,243.5,106,0.185,8.34992311049587,0,4.75315105791877,15.6093251630188
"780","Great_Chagos_Bank_North_Brother","Onychoprion_fuscatus",10000,10000,10000,6,106,0.185,8.34992311049587,267.002707996623,267.002707996623,267.002707996623
"781","Great_Chagos_Bank_Middle_Brother","Onychoprion_fuscatus",32000,32000,32000,8,106,0.185,8.34992311049587,640.806499191895,640.806499191895,640.806499191895
"782","Great_Chagos_Bank_Resurgent","Onychoprion_fuscatus",0,0,0,0.5,106,0.185,8.34992311049587,0,0,0
"783","Great_Chagos_Bank_South_Brother","Onychoprion_fuscatus",10000,10000,10000,23,106,0.185,8.34992311049587,69.6528803469451,69.6528803469451,69.6528803469451
"784","Great_Chagos_Bank_Nelson's_Island","Onychoprion_fuscatus",0,0,0,81,106,0.185,8.34992311049587,0,0,0
"785","Peros_Banhos_Coin","Onychoprion_fuscatus",0,9667.20649149814,31747.059520114,127.5,106,0.185,8.34992311049587,0,12.1466838211413,39.8896511190607
"786","Peros_Banhos_Anglaise","Onychoprion_fuscatus",0,0,0,NA,106,0.185,8.34992311049587,NA,NA,NA
"787","Peros_Banhos_Monpatre_complex","Onychoprion_fuscatus",0,5573.21096824368,18491.5453867464,4.5,106,0.185,8.34992311049587,0,198.408322767672,658.305692440499
"788","Peros_Banhos_Poule","Onychoprion_fuscatus",0,10441.1155170135,34344.2139462886,108,106,0.185,8.34992311049587,0,15.4878117641565,50.9444340426357
"789","Peros_Banhos_Petit_Souer","Onychoprion_fuscatus",0,8633.4106726076,28529.7901189622,41.5,106,0.185,8.34992311049587,0,33.3273835493953,110.132981498866
"790","Peros_Banhos_Grand_Souer","Onychoprion_fuscatus",0,9515.35695696868,30731.0630590928,64,106,0.185,8.34992311049587,0,23.8183694537357,76.9244724036821
"791","Peros_Banhos_Finon","Onychoprion_fuscatus",0,0,0,1,106,0.185,8.34992311049587,0,0,0
"792","Peros_Banhos_Verte","Onychoprion_fuscatus",0,0,0,3,106,0.185,8.34992311049587,0,0,0
"793","Peros_Banhos_Unnamed_Burtle","Onychoprion_fuscatus",0,0,0,2,106,0.185,8.34992311049587,0,0,0
"794","Peros_Banhos_Manon","Onychoprion_fuscatus",0,0,0,2,106,0.185,8.34992311049587,0,0,0
"795","Peros_Banhos_Pierre","Onychoprion_fuscatus",0,11063.7275899065,36360.497979583,150,106,0.185,8.34992311049587,0,11.8161809081679,38.8334056986176
"796","Peros_Banhos_Petite_Mapou","Onychoprion_fuscatus",0,6591.43140913033,21529.1399319127,10,106,0.185,8.34992311049587,0,105.595802148708,344.900319759535
"797","Peros_Banhos_Grande_Mapou","Onychoprion_fuscatus",0,7362.19894042234,24407.3127917492,19.5,106,0.185,8.34992311049587,0,60.4839093508502,200.517495702081
"798","Peros_Banhos_Diamant","Onychoprion_fuscatus",0,9993.22031396576,32813.018318926,88.5,106,0.185,8.34992311049587,0,18.089606002954,59.3977271098036
"799","Peros_Banhos_Passe","Onychoprion_fuscatus",0,11164.0012523929,36662.5263000273,22.5,106,0.185,8.34992311049587,0,79.4884951057758,261.039834776125
"800","Peros_Banhos_Moresby","Onychoprion_fuscatus",0,12074.6710547124,39653.1615412247,43.5,106,0.185,8.34992311049587,0,44.4685499279538,146.034503615649
"801","Peros_Banhos_Saint_Brandon","Onychoprion_fuscatus",0,0,0,0.5,106,0.185,8.34992311049587,0,0,0
"802","Peros_Banhos_Parasol","Onychoprion_fuscatus",37500,37500,37500,7.5,106,0.185,8.34992311049587,801.008123989868,801.008123989868,801.008123989868
"803","Peros_Banhos_Longue","Onychoprion_fuscatus",48000,48000,48000,25.5,106,0.185,8.34992311049587,301.555999619715,301.555999619715,301.555999619715
"804","Peros_Banhos_Grand_Bois_Mangue","Onychoprion_fuscatus",0,0,0,14.5,106,0.185,8.34992311049587,0,0,0
"805","Peros_Banhos_Petite_Bois_Mangue","Onychoprion_fuscatus",2000,2000,2000,8.5,106,0.185,8.34992311049587,37.6944999524644,37.6944999524644,37.6944999524644
"806","Peros_Banhos_Manoel","Onychoprion_fuscatus",0,0,0,50,106,0.185,8.34992311049587,0,0,0
"807","Peros_Banhos_Unnamed_Marlin","Onychoprion_fuscatus",0,0,0,0.25,106,0.185,8.34992311049587,0,0,0
"808","Peros_Banhos_Yeye","Onychoprion_fuscatus",0,8568.40506955243,28138.600946898,58.5,106,0.185,8.34992311049587,0,23.4644857105896,77.0572579698267
"809","Peros_Banhos_Petite_Coquillage","Onychoprion_fuscatus",20000,20000,20000,17,106,0.185,8.34992311049587,188.472499762322,188.472499762322,188.472499762322
"810","Peros_Banhos_Grand_Coquillage","Onychoprion_fuscatus",38000,38000,38000,21,106,0.185,8.34992311049587,289.888654396333,289.888654396333,289.888654396333
"811","Peros_Banhos_Coin_de_Mire","Onychoprion_fuscatus",0,0,0,0.5,106,0.185,8.34992311049587,0,0,0
"812","Peros_Banhos_Vache_Marine","Onychoprion_fuscatus",0,0,0,8,106,0.185,8.34992311049587,0,0,0
"813","Peros_Banhos_Fouquet","Onychoprion_fuscatus",0,4735.2358170952,15550.4915985094,2,106,0.185,8.34992311049587,0,379.296235850106,1245.60701024422
"814","Peros_Banhos_Mapou_de_Coin","Onychoprion_fuscatus",0,4747.97828287651,15717.3771631481,2,106,0.185,8.34992311049587,0,380.316917711155,1258.97467954945
"815","Salomon_Islands_Boddam","Onychoprion_fuscatus",0,11235.7427755552,36898.1251162829,108.5,106,0.185,8.34992311049587,0,16.5897165756317,54.4805492684557
"816","Salomon_Islands_Diable","Onychoprion_fuscatus",0,3631.05739152967,11924.3749713241,0.5,106,0.185,8.34992311049587,0,1163.40258771549,3820.60849021282
"817","Salomon_Islands_Anglaise","Onychoprion_fuscatus",0,8454.22423851066,27763.6316481324,75.5,106,0.185,8.34992311049587,0,17.9388140319976,58.9109788122285
"818","Salomon_Islands_Passe","Onychoprion_fuscatus",0,0,0,26,106,0.185,8.34992311049587,0,0,0
"819","Salomon_Islands_Mapou","Onychoprion_fuscatus",0,0,0,4,106,0.185,8.34992311049587,0,0,0
"820","Salomon_Islands_Takamaka","Onychoprion_fuscatus",0,10953.6280045231,35971.661568066,44,106,0.185,8.34992311049587,0,39.8815682672088,130.970877951977
"821","Salomon_Islands_Fouquet","Onychoprion_fuscatus",0,7847.3198388214,25770.5605249595,39.5,106,0.185,8.34992311049587,0,31.8266680630015,104.518624507672
"822","Salomon_Islands_Sepulture","Onychoprion_fuscatus",0,3681.01755458854,12088.4439059909,0.5,106,0.185,8.34992311049587,0,1179.4099863099,3873.17671003781
"823","Salomon_Islands_Jacobin","Onychoprion_fuscatus",0,0,0,1.5,106,0.185,8.34992311049587,0,0,0
"824","Salomon_Islands_Sel","Onychoprion_fuscatus",0,0,0,2,106,0.185,8.34992311049587,0,0,0
"825","Salomon_Islands_Poule","Onychoprion_fuscatus",0,3630.54587160799,11922.6951423669,0.5,106,0.185,8.34992311049587,0,1163.23869507035,3820.07026755617
"826","Diego_Garcia_Diego_Garcia","Anous_stolidus",400,400,400,2719.5,144.5,0.167,7.82844787606567,0.0301157036182474,0.0301157036182474,0.0301157036182474
"827","Diego_Garcia_West_Island","Anous_stolidus",240,240,240,2,144.5,0.167,7.82844787606567,24.5698967969471,24.5698967969471,24.5698967969471
"828","Diego_Garcia_Middle_Island","Anous_stolidus",22,22,22,5,144.5,0.167,7.82844787606567,0.900896215888062,0.900896215888062,0.900896215888062
"829","Diego_Garcia_East_Island","Anous_stolidus",34,34,34,7.5,144.5,0.167,7.82844787606567,0.928196101218003,0.928196101218003,0.928196101218003
"830","Egmont_Islands_Sudest_complex","Anous_stolidus",24,24,24,NA,144.5,0.167,7.82844787606567,NA,NA,NA
"831","Egmont_Islands_Lubine_complex","Anous_stolidus",40,40,40,NA,144.5,0.167,7.82844787606567,NA,NA,NA
"832","Great_Chagos_Bank_Danger","Anous_stolidus",45,45,45,66,144.5,0.167,7.82844787606567,0.139601686346291,0.139601686346291,0.139601686346291
"833","Great_Chagos_Bank_Sea_Cow","Anous_stolidus",140,140,140,18,144.5,0.167,7.82844787606567,1.59249331091324,1.59249331091324,1.59249331091324
"834","Great_Chagos_Bank_Eagle_Island","Anous_stolidus",40,40,40,243.5,144.5,0.167,7.82844787606567,0.0336343556426381,0.0336343556426381,0.0336343556426381
"835","Great_Chagos_Bank_North_Brother","Anous_stolidus",124,124,124,6,144.5,0.167,7.82844787606567,4.2314822261409,4.2314822261409,4.2314822261409
"836","Great_Chagos_Bank_Middle_Brother","Anous_stolidus",80,80,80,8,144.5,0.167,7.82844787606567,2.04749139974559,2.04749139974559,2.04749139974559
"837","Great_Chagos_Bank_Resurgent","Anous_stolidus",0,0,0,0.5,144.5,0.167,7.82844787606567,0,0,0
"838","Great_Chagos_Bank_South_Brother","Anous_stolidus",55,55,55,23,144.5,0.167,7.82844787606567,0.489617508634816,0.489617508634816,0.489617508634816
"839","Great_Chagos_Bank_Nelson's_Island","Anous_stolidus",650,650,650,81,144.5,0.167,7.82844787606567,1.64304865411684,1.64304865411684,1.64304865411684
"840","Peros_Banhos_Coin","Anous_stolidus",21,21,21,127.5,144.5,0.167,7.82844787606567,0.0337233877605157,0.0337233877605157,0.0337233877605157
"841","Peros_Banhos_Anglaise","Anous_stolidus",20,20,20,NA,144.5,0.167,7.82844787606567,NA,NA,NA
"842","Peros_Banhos_Monpatre_complex","Anous_stolidus",2,2,2,4.5,144.5,0.167,7.82844787606567,0.0909996177664709,0.0909996177664709,0.0909996177664709
"843","Peros_Banhos_Poule","Anous_stolidus",8,8,8,108,144.5,0.167,7.82844787606567,0.0151666029610785,0.0151666029610785,0.0151666029610785
"844","Peros_Banhos_Petit_Souer","Anous_stolidus",5,5,5,41.5,144.5,0.167,7.82844787606567,0.0246685710812722,0.0246685710812722,0.0246685710812722
"845","Peros_Banhos_Grand_Souer","Anous_stolidus",7,7,7,64,144.5,0.167,7.82844787606567,0.0223944371847174,0.0223944371847174,0.0223944371847174
"846","Peros_Banhos_Finon","Anous_stolidus",1,1,1,1,144.5,0.167,7.82844787606567,0.204749139974559,0.204749139974559,0.204749139974559
"847","Peros_Banhos_Verte","Anous_stolidus",1,1,1,3,144.5,0.167,7.82844787606567,0.0682497133248531,0.0682497133248531,0.0682497133248531
"848","Peros_Banhos_Unnamed_Burtle","Anous_stolidus",0,0,0,2,144.5,0.167,7.82844787606567,0,0,0
"849","Peros_Banhos_Manon","Anous_stolidus",15,15,15,2,144.5,0.167,7.82844787606567,1.5356185498092,1.5356185498092,1.5356185498092
"850","Peros_Banhos_Pierre","Anous_stolidus",7,7,7,150,144.5,0.167,7.82844787606567,0.00955495986547944,0.00955495986547944,0.00955495986547944
"851","Peros_Banhos_Petite_Mapou","Anous_stolidus",5,5,5,10,144.5,0.167,7.82844787606567,0.10237456998728,0.10237456998728,0.10237456998728
"852","Peros_Banhos_Grande_Mapou","Anous_stolidus",10,10,10,19.5,144.5,0.167,7.82844787606567,0.104999558961313,0.104999558961313,0.104999558961313
"853","Peros_Banhos_Diamant","Anous_stolidus",20,20,20,88.5,144.5,0.167,7.82844787606567,0.0462709920846462,0.0462709920846462,0.0462709920846462
"854","Peros_Banhos_Passe","Anous_stolidus",15,15,15,22.5,144.5,0.167,7.82844787606567,0.136499426649706,0.136499426649706,0.136499426649706
"855","Peros_Banhos_Moresby","Anous_stolidus",45,45,45,43.5,144.5,0.167,7.82844787606567,0.211809455146096,0.211809455146096,0.211809455146096
"856","Peros_Banhos_Saint_Brandon","Anous_stolidus",0,0,0,0.5,144.5,0.167,7.82844787606567,0,0,0
"857","Peros_Banhos_Parasol","Anous_stolidus",30,30,30,7.5,144.5,0.167,7.82844787606567,0.818996559898238,0.818996559898238,0.818996559898238
"858","Peros_Banhos_Longue","Anous_stolidus",140,140,140,25.5,144.5,0.167,7.82844787606567,1.12411292535052,1.12411292535052,1.12411292535052
"859","Peros_Banhos_Grand_Bois_Mangue","Anous_stolidus",50,50,50,14.5,144.5,0.167,7.82844787606567,0.706031517153653,0.706031517153653,0.706031517153653
"860","Peros_Banhos_Petite_Bois_Mangue","Anous_stolidus",82,82,82,8.5,144.5,0.167,7.82844787606567,1.97522699740163,1.97522699740163,1.97522699740163
"861","Peros_Banhos_Manoel","Anous_stolidus",15,15,15,50,144.5,0.167,7.82844787606567,0.0614247419923678,0.0614247419923678,0.0614247419923678
"862","Peros_Banhos_Unnamed_Marlin","Anous_stolidus",0,0,0,0.25,144.5,0.167,7.82844787606567,0,0,0
